# x, diffusivity, rel diff, damping coeff
2.910610595703125000e+03,1.829668532604154105e-06,8.516573369792290293e+00,9.999137618346277678e-01
2.919562988281250000e+03,1.823491729332404690e-06,8.825413533379760977e+00,9.999152890303147911e-01
2.930342529296875000e+03,1.815845823883359371e-06,9.207708805832027110e+00,9.999171886853364111e-01
2.939355712890625000e+03,1.809560363101729404e-06,9.521981844913526061e+00,9.999187594039999905e-01
2.950208496093750000e+03,1.802053855759663485e-06,9.897307212016821509e+00,9.999206115664968086e-01
2.959282958984375000e+03,1.795597418903910325e-06,1.022012905480447920e+01,9.999221220193750259e-01
2.970209472656250000e+03,1.788364638699093081e-06,1.058176806504534184e+01,9.999240056882491290e-01
2.979345214843750000e+03,1.782116584267363696e-06,1.089417078663181115e+01,9.999254692646984966e-01
2.990345458984375000e+03,1.775136933980920048e-06,1.124315330095399368e+01,9.999273268811433857e-01
2.999543457031250000e+03,1.769558326689482053e-06,1.152208366552589425e+01,9.999288234490876226e-01
3.010618164062500000e+03,1.762678571847508301e-06,1.186607140762458101e+01,9.999306385496555816e-01
3.019878417968750000e+03,1.757073539484668570e-06,1.214632302576656642e+01,9.999321406244422450e-01
3.029167236328125000e+03,1.751157993298123878e-06,1.244210033509380153e+01,9.999336160817388075e-01
3.040351074218750000e+03,1.744219084629227051e-06,1.278904576853864228e+01,9.999353908346410025e-01
3.049703125000000000e+03,1.738215285300268739e-06,1.308923573498655912e+01,9.999368275662999794e-01
3.059083496093750000e+03,1.732539573752914472e-06,1.337302131235427183e+01,9.999382950642828893e-01
3.070378173828125000e+03,1.725933875933490048e-06,1.370330620332549287e+01,9.999400188285596514e-01
3.079822021484375000e+03,1.720546368427982182e-06,1.397268157860088778e+01,9.999414413498455279e-01
3.089294921875000000e+03,1.714952570322189727e-06,1.425237148389051001e+01,9.999428092933324574e-01
3.100701171875000000e+03,1.708717011886264364e-06,1.456414940568677707e+01,9.999445103670397961e-01
3.110238281250000000e+03,1.703327436875476165e-06,1.483362815622618847e+01,9.999458702573171820e-01
3.119804687500000000e+03,1.698139059346592553e-06,1.509304703267036807e+01,9.999472395904955846e-01
3.129400390625000000e+03,1.693128725167210288e-06,1.534356374163948189e+01,9.999485919989626881e-01
3.140954589843750000e+03,1.687016822470274745e-06,1.564915887648625770e+01,9.999502270758274802e-01
3.150615722656250000e+03,1.681745791226025778e-06,1.591271043869870638e+01,9.999514964107788506e-01
3.160306396484375000e+03,1.676689993510561591e-06,1.616550032447191398e+01,9.999528291858446050e-01
3.170026611328125000e+03,1.671770699157688036e-06,1.641146504211559431e+01,9.999540967914046785e-01
3.179777099609375000e+03,1.666454704150139621e-06,1.667726479249301619e+01,9.999553958329426839e-01
3.189557617187500000e+03,1.661675393927139505e-06,1.691623030364301883e+01,9.999566463466891264e-01
3.199367675781250000e+03,1.656666996266712973e-06,1.716665018666434861e+01,9.999578581601206162e-01
3.209208496093750000e+03,1.651918106128719411e-06,1.740409469356402639e+01,9.999590944879175325e-01
3.219079833984375000e+03,1.647539186370041967e-06,1.762304068149789771e+01,9.999603213770346111e-01
3.230965576171875000e+03,1.641516469928523870e-06,1.792417650357380055e+01,9.999617065017422091e-01
3.240903564453125000e+03,1.637200840038779550e-06,1.813995799806101772e+01,9.999629034073577172e-01
3.250872558593750000e+03,1.632794856052073294e-06,1.836025719739633288e+01,9.999640785814846167e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
3.254868652343750000e+03,1.631159616235795748e-06,1.844201918821021025e+01,9.999645324856006878e-01
