# x, diffusivity, rel diff, damping coeff
2.539581787109375000e+03,1.957145703751069358e-06,2.142714812446527617e+00,9.997456522777067311e-01
2.550524902343750000e+03,1.949193434100876557e-06,2.540328294956167632e+00,9.997477123754087147e-01
2.559942626953125000e+03,1.941046691955863335e-06,2.947665402206828933e+00,9.997494920378642291e-01
2.569395263671875000e+03,1.934202966983611088e-06,3.289851650819441087e+00,9.997512879737581182e-01
2.580467529296875000e+03,1.925378596476221499e-06,3.731070176188920673e+00,9.997534074588332320e-01
2.589994873046875000e+03,1.917797099326719076e-06,4.110145033664042380e+00,9.997552435794108128e-01
2.599557617187500000e+03,1.909008746797992304e-06,4.549562660100380462e+00,9.997570704428410115e-01
2.610760009765625000e+03,1.900086989906695353e-06,4.995650504665228198e+00,9.997592714598747543e-01
2.620400146484375000e+03,1.890577463963326800e-06,5.471126801833655406e+00,9.997611284720310243e-01
2.630075195312500000e+03,1.882316662498712933e-06,5.884166875064349433e+00,9.997630575704264944e-01
2.639786376953125000e+03,1.874361687569039528e-06,6.281915621548018969e+00,9.997649444836901322e-01
2.649533447265625000e+03,1.865757762839939980e-06,6.712111858002995923e+00,9.997668973398653458e-01
2.659316406250000000e+03,1.858388072491019706e-06,7.080596375449010438e+00,9.997688222763629895e-01
2.670775146484375000e+03,1.848524039571241586e-06,7.573798021437916361e+00,9.997711125259381992e-01
2.680636474609375000e+03,1.839635923031906786e-06,8.018203848404656497e+00,9.997730759166953973e-01
2.690534179687500000e+03,1.830896242098980078e-06,8.455187895050991997e+00,9.997750601896014944e-01
2.700468505859375000e+03,1.822032658973489855e-06,8.898367051325504207e+00,9.997770440530042713e-01
2.710439208984375000e+03,1.813029819152302355e-06,9.348509042384877787e+00,9.997790510161460587e-01
2.720447265625000000e+03,1.804063914809134979e-06,9.796804259543247184e+00,9.997810388870792542e-01
2.730491943359375000e+03,1.795149424157593980e-06,1.024252879212029654e+01,9.997830388202033625e-01
2.740573486328125000e+03,1.785772500895783186e-06,1.071137495521083594e+01,9.997850405425079412e-01
2.750692626953125000e+03,1.775319263957546465e-06,1.123403680212267197e+01,9.997870812460059042e-01
2.759153564453125000e+03,1.767740753920042480e-06,1.161296230399787177e+01,9.997887388375735762e-01
2.769341064453125000e+03,1.757986869691933226e-06,1.210065651540333498e+01,9.997907703666575330e-01
2.779566162109375000e+03,1.748204605742023228e-06,1.258976971289883551e+01,9.997927929897596488e-01
2.789829101562500000e+03,1.738741096687687173e-06,1.306294516561563945e+01,9.997947897017988028e-01
2.800130126953125000e+03,1.729215900087829030e-06,1.353920499560854473e+01,9.997967805779441886e-01
2.810468994140625000e+03,1.719669306469817481e-06,1.401653467650912077e+01,9.997987913140108374e-01
2.820845703125000000e+03,1.710032874666635222e-06,1.449835626666823529e+01,9.998007568499293063e-01
2.829522460937500000e+03,1.704394618227484569e-06,1.478026908862576683e+01,9.998024185374757566e-01
2.839969482421875000e+03,1.694328092574563273e-06,1.528359537127183287e+01,9.998043659765610824e-01
2.850455566406250000e+03,1.684266894904350915e-06,1.578665525478245080e+01,9.998063299108909119e-01
2.859223388671875000e+03,1.675863331055380271e-06,1.620683344723098429e+01,9.998079582342923599e-01
2.869780273437500000e+03,1.667382730219621398e-06,1.663086348901892819e+01,9.998098664479775355e-01
2.880376220703125000e+03,1.657124948335286406e-06,1.714375258323567408e+01,9.998117761645974877e-01
2.889235839843750000e+03,1.648819530020656704e-06,1.755902349896716075e+01,9.998133533741869750e-01
